Season,DayNum,TeamID,OpponentID,FGM,Loc,Won,Score,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Team_Seed,Team,Team_Region,OpponentSeed,Opponents,Opponent_Region
2019,137,1222,1209,33,N,1,84,64,8,29,10,13,13,38,22,11,3,5,14,3,Houston,Y,14,Georgia St,Y
2019,139,1222,1326,26,N,1,74,56,5,19,17,25,9,28,10,6,12,2,20,3,Houston,Y,11,Ohio St,Y
2019,137,1234,1153,29,N,1,79,53,11,22,10,16,7,26,15,14,1,1,15,10,Iowa,Z,7,Cincinnati,Z
2019,139,1397,1234,28,N,1,83,60,8,20,19,23,13,28,12,17,6,5,23,2,Tennessee,Z,10,Iowa,Z
2019,137,1251,1280,24,N,1,80,52,12,25,20,25,7,21,16,10,4,1,15,12,Liberty,W,5,Mississippi St,W
2019,139,1439,1251,24,N,1,67,57,7,16,12,16,8,26,11,7,10,1,14,4,Virginia Tech,W,12,Liberty,W
2019,137,1314,1233,35,N,1,88,75,7,22,11,15,20,32,16,12,3,0,16,1,North Carolina,Y,16,Iona,Y
2019,139,1314,1449,32,N,1,81,63,9,21,8,10,15,33,18,15,5,1,13,1,North Carolina,Y,9,Washington,Y
2019,137,1326,1235,23,N,1,62,58,5,20,11,14,12,26,12,11,7,2,12,11,Ohio St,Y,6,Iowa St,Y
2019,137,1328,1279,34,N,1,95,59,6,13,21,26,6,25,15,4,10,2,13,9,Oklahoma,Z,8,Mississippi,Z
2019,139,1438,1328,27,N,1,63,56,7,24,2,5,8,28,10,6,6,6,11,1,Virginia,Z,9,Oklahoma,Z
2019,137,1332,1458,28,N,1,72,51,7,15,9,11,6,28,12,12,6,5,14,12,Oregon,Z,5,Wisconsin,Z
2019,139,1332,1414,27,N,1,73,59,13,25,6,8,13,18,14,7,7,8,15,12,Oregon,Z,13,UC Irvine,Z
2019,143,1438,1332,20,N,1,53,56,9,33,4,5,11,23,14,8,4,2,13,1,Virginia,Z,12,Oregon,Z
2019,137,1397,1159,30,N,1,77,64,9,26,8,11,12,23,13,8,7,5,12,2,Tennessee,Z,15,Colgate,Z
2019,137,1403,1297,28,N,1,72,53,6,17,10,17,2,29,18,11,7,8,9,3,Texas Tech,X,14,N Kentucky,X
2019,137,1414,1243,22,N,1,70,50,9,23,17,19,8,25,10,14,9,1,13,13,UC Irvine,Z,4,Kansas St,Z
2019,137,1416,1433,28,N,1,73,57,9,14,8,11,10,32,12,15,6,6,14,9,UCF,W,8,VCU,W
2019,137,1438,1205,28,N,1,71,54,7,23,8,13,12,23,12,15,10,3,9,1,Virginia,Z,16,Gardner Webb,Z
2019,137,1439,1387,20,N,1,66,48,4,10,22,27,5,24,10,11,9,0,14,4,Virginia Tech,W,13,St Louis,W
2019,137,1449,1429,25,N,1,78,51,10,17,18,21,7,22,14,15,10,6,18,9,Washington,Y,8,Utah St,Y
2021,136,1179,1455,20,N,1,53,53,7,19,6,10,5,27,13,11,4,5,16,11,Drake,X,11,Wichita St,X
2021,148,1211,1425,33,N,1,85,66,7,21,12,17,11,27,21,9,6,3,16,1,Gonzaga,X,6,USC,X
2021,138,1425,1179,29,N,1,72,58,6,18,8,15,9,26,20,8,3,7,10,6,USC,X,11,Drake,X
2021,136,1313,1111,20,N,1,54,58,7,18,7,9,5,24,10,9,10,4,14,16,Norfolk St,X,16,Appalachian St,X
2021,154,1124,1211,30,N,1,86,67,10,23,16,18,14,20,18,7,8,5,19,1,Baylor,Z,1,Gonzaga,X
2021,138,1211,1313,34,N,1,98,61,14,27,16,18,9,33,27,11,8,3,15,1,Gonzaga,X,16,Norfolk St,X
2021,136,1411,1291,22,N,1,60,57,6,14,10,19,9,26,9,5,2,2,14,16,TX Southern,W,16,Mt St Mary's,W
2021,148,1417,1276,21,N,1,51,54,3,13,6,7,6,21,12,8,5,2,14,11,UCLA,W,1,Michigan,W
2021,138,1276,1411,26,N,1,82,54,9,26,21,26,9,24,19,14,4,4,21,1,Michigan,W,16,TX Southern,W
2021,136,1417,1277,31,N,1,86,67,9,18,15,20,11,18,13,8,2,3,15,11,UCLA,W,11,Michigan St,W
2021,138,1417,1140,28,N,1,73,58,8,19,9,16,8,20,10,3,3,3,18,11,UCLA,W,6,BYU,W
2021,140,1417,1101,27,N,1,67,58,7,19,6,13,11,30,15,7,4,4,15,11,UCLA,W,14,Abilene Chr,W
2021,146,1417,1104,29,N,1,88,74,10,29,20,25,12,26,12,7,8,7,21,11,UCLA,W,2,Alabama,W
2021,152,1211,1417,37,N,1,93,63,7,21,12,20,4,19,25,10,8,3,16,1,Gonzaga,X,11,UCLA,W
2021,137,1116,1159,29,N,1,85,65,5,16,22,29,10,25,11,10,13,4,15,3,Arkansas,Z,14,Colgate,Z
2021,139,1116,1403,26,N,1,68,62,4,17,12,17,9,26,10,9,0,1,16,3,Arkansas,Z,6,Texas Tech,Z
2021,145,1116,1331,29,N,1,72,77,1,9,13,15,16,28,13,10,7,3,17,3,Arkansas,Z,15,Oral Roberts,Z
2021,147,1124,1116,30,N,1,81,62,8,15,13,17,10,16,17,8,9,5,21,1,Baylor,Z,3,Arkansas,Z
2021,137,1124,1216,31,N,1,79,75,11,33,6,10,14,28,16,10,15,6,16,1,Baylor,Z,16,Hartford,Z
2021,139,1124,1458,25,N,1,76,55,8,17,18,23,5,20,15,4,6,0,15,1,Baylor,Z,9,Wisconsin,Z
2021,145,1124,1437,26,N,1,62,59,3,19,7,10,11,16,9,5,8,5,12,1,Baylor,Z,5,Villanova,Z
2021,152,1124,1222,29,N,1,78,55,11,24,9,13,11,17,23,8,6,0,18,1,Baylor,Z,2,Houston,Y
2021,137,1196,1439,26,N,1,75,46,5,13,18,27,5,30,9,15,5,3,19,7,Florida,Z,10,Virginia Tech,Z
2021,139,1331,1196,26,N,1,81,57,10,30,19,23,5,15,12,11,12,0,11,15,Oral Roberts,Z,7,Florida,Z
2021,137,1222,1156,29,N,1,87,61,7,25,22,29,15,19,12,9,7,7,17,2,Houston,Y,15,Cleveland St,Y
2021,139,1222,1353,22,N,1,63,59,8,22,11,18,14,19,11,10,9,4,14,2,Houston,Y,10,Rutgers,Y
2021,145,1222,1393,23,N,1,62,60,7,26,9,14,11,22,15,7,8,4,16,2,Houston,Y,11,Syracuse,Y
2021,147,1222,1333,20,N,1,67,62,11,32,16,24,18,20,17,6,6,3,12,2,Houston,Y,12,Oregon St,Y
2021,137,1228,1180,36,N,1,78,63,2,7,4,8,5,33,19,5,5,3,11,1,Illinois,Y,16,Drexel,Y
2021,145,1333,1260,21,N,1,65,51,5,13,18,20,8,22,13,7,4,2,16,12,Oregon St,Y,8,Loyola-Chicago,Y
2021,139,1260,1228,26,N,1,71,51,4,10,15,22,6,22,16,10,12,4,16,8,Loyola-Chicago,Y,1,Illinois,Y
2021,137,1260,1210,25,N,1,71,53,11,27,10,15,12,17,18,9,5,0,9,8,Loyola-Chicago,Y,9,Georgia Tech,Y
2021,137,1317,1345,28,N,1,78,59,9,21,13,15,6,22,14,5,4,3,18,13,North Texas,Z,4,Purdue,Z
2021,139,1437,1317,31,N,1,84,56,15,30,7,9,6,20,19,5,6,1,11,5,Villanova,Z,13,North Texas,Z
2021,137,1329,1251,23,N,1,69,57,3,15,20,29,11,24,5,13,9,7,17,4,Oklahoma St,Y,13,Liberty,Y
2021,139,1333,1329,21,N,1,80,51,6,20,32,35,8,41,7,17,2,11,24,12,Oregon St,Y,4,Oklahoma St,Y
2021,137,1331,1326,25,N,1,75,70,11,35,14,18,8,22,13,6,10,1,16,15,Oral Roberts,Z,2,Ohio St,Z
2021,137,1333,1397,27,N,1,70,56,10,21,6,10,10,30,20,14,5,6,13,12,Oregon St,Y,5,Tennessee,Y
2021,137,1353,1155,23,N,1,60,58,8,30,6,9,12,24,11,13,6,5,13,10,Rutgers,Y,7,Clemson,Y
2021,137,1393,1361,26,N,1,78,47,15,27,11,13,4,24,14,12,0,8,15,11,Syracuse,Y,6,San Diego St,Y
2021,139,1393,1452,27,N,1,75,52,14,31,7,11,4,23,18,15,6,6,14,11,Syracuse,Y,3,West Virginia,Y
2021,137,1403,1429,26,N,1,65,62,7,18,6,8,6,20,15,7,8,3,14,6,Texas Tech,Z,11,Utah St,Z
2021,137,1437,1457,23,N,1,73,52,8,25,19,26,6,25,11,6,3,8,21,5,Villanova,Z,12,Winthrop,Z
2021,137,1452,1287,32,N,1,84,63,9,18,11,15,9,15,16,6,10,4,16,3,West Virginia,Y,14,Morehead St,Y
2021,137,1458,1314,31,N,1,85,61,13,27,10,12,7,27,15,6,5,8,11,9,Wisconsin,Z,8,North Carolina,Z
2021,138,1101,1400,20,N,1,53,67,3,18,10,12,13,17,9,9,11,0,15,14,Abilene Chr,W,3,Texas,W
2021,138,1104,1233,25,N,1,68,53,5,16,13,23,10,27,10,14,10,3,17,2,Alabama,W,15,Iona,W
2021,140,1104,1268,35,N,1,96,66,16,33,10,10,15,24,19,9,5,4,9,2,Alabama,W,10,Maryland,W
2021,138,1160,1207,34,N,1,96,56,16,25,12,14,1,25,27,11,3,3,17,5,Colorado,W,12,Georgetown,W
2021,146,1276,1199,29,N,1,76,59,3,11,15,23,9,25,19,7,4,3,10,1,Michigan,W,4,Florida St,W
2021,140,1199,1160,24,N,1,71,46,6,17,17,21,5,19,16,13,10,3,15,4,Florida St,W,5,Colorado,W
2021,138,1166,1364,26,N,1,63,58,7,25,4,7,7,21,18,8,4,3,14,5,Creighton,X,12,UC Santa Barbara,X
2021,140,1166,1325,27,N,1,72,60,9,21,9,13,7,28,12,11,5,2,16,5,Creighton,X,13,Ohio,X
2021,146,1211,1166,34,N,1,83,57,9,24,6,10,6,28,23,16,5,2,12,1,Gonzaga,X,5,Creighton,X
2021,138,1199,1422,25,N,1,64,48,0,9,14,20,5,30,15,13,3,6,15,4,Florida St,W,13,UNC Greensboro,W
2021,140,1211,1328,28,N,1,87,57,8,22,23,26,9,22,12,10,7,2,12,1,Gonzaga,X,8,Oklahoma,X
2021,138,1234,1213,29,N,1,86,54,10,22,18,24,9,23,17,6,4,6,15,2,Iowa,X,15,Grand Canyon,X
2021,146,1425,1332,31,N,1,82,54,10,17,10,12,8,20,15,13,5,4,11,6,USC,X,7,Oregon,X
2021,140,1332,1234,38,N,1,95,68,11,25,8,11,7,23,25,10,7,6,13,7,Oregon,X,2,Iowa,X
2021,138,1242,1186,34,N,1,93,71,12,30,13,16,9,23,20,5,7,3,16,3,Kansas,X,14,E Washington,X
2021,140,1425,1242,32,N,1,85,56,11,18,10,17,6,32,18,13,3,4,14,6,USC,X,3,Kansas,X
2021,138,1261,1382,25,N,1,76,62,8,25,18,22,13,32,11,7,2,5,18,8,LSU,W,9,St Bonaventure,W
2021,140,1276,1261,28,N,1,86,52,10,25,20,25,5,29,22,11,1,4,17,1,Michigan,W,8,LSU,W
2021,138,1268,1163,22,N,1,63,43,9,18,10,14,3,24,13,10,4,4,14,10,Maryland,W,7,Connecticut,W
2021,138,1325,1438,21,N,1,62,50,7,23,13,14,5,30,12,9,1,2,9,13,Ohio,X,4,Virginia,X
2021,138,1328,1281,23,N,1,72,55,7,15,19,24,6,23,14,6,5,4,16,8,Oklahoma,X,9,Missouri,X
